web-scraper-order,web-scraper-start-url,product_name,price,spec_columns,spec_values
1678103650-9437,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Motor Power (w),
1678103650-9438,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Starting,
1678103650-9439,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Instrument Console,
1678103650-9440,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Geo Fencing,
1678103650-9441,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Anti Theft Alarm,
1678103650-9442,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Speedometer,
1678103650-9443,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Tripmeter,
1678103650-9444,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Additional Features Of Variant,
1678103650-9445,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Seat Type,
1678103650-9446,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Mobile Application,
1678103650-9447,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Speedometer,
1678103650-9448,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Tripmeter,
1678103650-9449,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Additional Features,
1678103650-9450,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Display,
1678103650-9451,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Body Type,
1678103650-9452,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Width,
1678103650-9453,https://www.bikedekho.com/kabira-mobility/kollegio/specifications,Kabira Mobility Kollegio,"Rs.45,990*",Length,
